captured_at,match_date,kickoff_at,competition,home_team,away_team,bookmaker,player_name,odds_decimal,role_team,corner_share_last5_pct,corner_share_total_pct,fk_share_last5_pct,fk_share_total_pct,setpiece_share_last5_pct,total_share_pct,latest_role_week,role_source,join_status,shadow_status,notes
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Faris Moumbagna,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Takumi Minamino,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Amine Harit,5.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Anis Soubeir,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Aymen Assab,5.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Stanis Idumbo-Muzambo,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Emerson Palmieri,4.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Quinten Timber,5.0000,Marseille,0.0,0.62,0.0,0.0,0.0,0.44,42,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Edan Diop,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Mamadou Coulibaly,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Pape Cabral,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Mathys Detourbet,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Ilane Toure,6.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Pierre Hojbjerg,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Kelyann Bezahaf,6.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Vanderson Campos,7.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Flavio Nazinho,7.5000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Denis Zakaria,11.0000,Monaco,0.0,0.0,0.0,0.0,0.0,0.4,44,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Geoffrey Kondogbia,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Bamo Meite,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Samuel Nibombe,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Tochukwu Nnadi,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,CJ Egan-Riley,9.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Derek Cornelius,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Eric Dier,11.0000,Monaco,0.0,0.0,0.0,0.0,0.0,0.4,44,rotowire,matched,role_matched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Nayef Aguerd,10.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Christian Mawissa Elebi,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Mohammed Salisu,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Sadibou Sane,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
2026-08-30T12:49:17Z,2026-08-30,2026-08-30T18:45:00Z,France - Ligue 1,AS Monaco,Olympique Marseille,Bet365,Thilo Kehrer,11.0000,,,,,,,,,,unmatched,unmatched,research_only_no_public_signal
